CDU,konnte,7.03831
Den,bis,6.76839
Stelle,wieder,7.44824
Willen,soll,18.7647
Euro,späten,12.4032
deutlich,rund,7.19462
bei,habe,6.66322
Obama,zu,7.92781
Europa,rund,11.3561
Schauspieler,seine,12.1866
Dollar,bzw.,24.4252
In,ein,7.86499
Jahres,März,10.6807
ausgerechnet,mit,7.66991
er,sind,-12.2393
Opfer,aus,11.5753
Bisher,den,7.06068
Eröffnung,am,9.20964
gehört,zu,17.9672
man,sollte,20.4281
Spielern,den,17.4129
die,ohnehin,8.40686
Gelände,ein,10.6555
EUR,von,14.7477
von,worden,8.97695
Man,kann,26.9
Verein,weil,12.8301
mit,versehen,11.1239
Partie,Spiel,12.3741
Rücktritt,seinen,16.7832
Stunden,lang,30.3309
Sie,verlinken,191.225
Schnitt,im,12.6585
China,in,17.7821
auf,mitteilte,12.2872
hat,verbracht,8.69884
Bürgermeisters,die,8.3355
Sektors,des,13.9634
nach,vergangenen,8.27329
Euro,erreicht,14.5921
Ausschluss,unter,23.1643
egal,wird,8.56028
fünf,zehn,8.50573
Uhr,zwischen,8.49638
Die,stören,6.79888
Credit,der,6.97896
Nettoergebnis,das,12.3593
Start,nach,9.34226
Pakistan,in,9.6259
Euro,Gesamtschaden,21.7489
Henkel,auch,11.1012
Streit,zwei,7.94843
März,Uhr,27.9399
als,sowohl,65.6011
Banken,den,7.17015
denn,ist,9.56356
Bühne,mehr,6.64186
Und,wer,31.4954
Der,ging,12.1872
Deutschland,deutsche,7.42638
sagt,wir,8.22223
erste,sechs,8.59062
dann,macht,6.78697
Sicht,aus,35.7296
an,beteiligen,28.1465
Am,ist,-8.20233
Vulkans,des,13.9634
Punkten,bei,12.2787
gegen,im,14.1215
mal,wir,9.63643
Damit,wir,9.99006
Alle,Pressemappe,82.0766
ist,logisch,17.2524
eigenen,nach,15.8298
Leere,ins,23.4898
Trend,so,7.17321
Absatz,um,7.39586
Euro,Verlust,7.79207
Wochenende,gefeiert,19.7038
darüber,werden,8.25699
Gewinn,einem,7.37471
Ende,Februar,9.26735
Joint,Venture,50.1708
aktuellen,vor,6.99436
Alter,vier,15.8012
hätte,nie,10.7063
Zähler,um,14.5622
Wir,sagte,34.7054
Nacht,Sonntag,18.6214
Perspektive,des,7.6434
ums,verletzt,20.411
Monaten,vergangenen,11.9377
Jeder,dass,7.74231
Simone,und,7.6702
geeinigt,sich,25.5905
Aussage,eigener,40.905
Wenn,unten,228.162
einer,längeren,13.9233
berichteten,für,7.23763
Intermediate,WTI,50.1708
sind,worden,33.5777
der,und,20.1733
Frühjahr,seit,17.8166
die,sollen,16.2899
Hoffmann,wurde,17.1065
findet,statt,134.662
Er,kennt,11.3749
der,nach,41.7474
Winterspielen,bei,16.7461
den,deutschen,14.0095
Hand,für,6.84844
HD,Radeon,46.3517
Menschen,schwer,7.48856
CSU,Peter,22.5813
Rolle,soll,13.7877
als,etwas,6.97054
aber,dass,9.32775
einem,gewissen,10.1067
Real,von,8.21592
allem,und,18.9513
und,zusammen,9.09128
Prozent,Spitze,9.03458
Am,Wochenende,11.7219
hier,kann,13.5904
Auftrag,und,7.65171
das,sind,-7.61344
für,nutzen,7.37293
Zeit,dieser,9.25831
kündigte,werden,8.55143
diese,meiner,7.82243
Euro,Schaden,35.1111
Staatsanwaltschaft,ermittelt,22.8668
setzen,zu,12.8785
auf,rückte,12.2427
dem,neben,21.6438
Besonders,wie,9.5708
Sache,Und,9.19752
Aktien,Commerzbank,26.8776
Leute,junge,28.1557
Festnahme,seiner,18.547
Sitzung,am,7.02404
ihn,sehen,6.95344
Jahren,zwei,46.6076
Quartal,vierten,34.6058
Rede,keine,10.1644
Internet,das,8.31161
als,weniger,50.4426
Mann,hinter,9.86436
Zustimmung,ist,12.5152
Faktoren,der,7.85357
jeweils,von,8.55723
ausgesprochen,sich,20.8292
Charakter,und,8.03169
gehen,sollte,7.04689
mal,wenn,18.177
Der,Prozent,21.4429
aus,befuhr,12.4411
die,durch,28.6005
tragen,zu,8.5339
Verantwortung,die,17.0677
Angesichts,der,15.7125
Auf,Fall,11.27
Kachelmann,Untersuchungshaft,35.5512
auf,sich,30.2064
Fall,dies,10.0698
Spieler,ich,9.10722
Jahr,als,7.67379
Merkel,Seehofer,48.6314
Olympia,das,9.38811
Jahren,Seit,28.7822
Vorsitzenden,aus,8.87177
Hannover,München,18.1365
etwas,wenn,9.52357
und,weitere,9.4553
diesen,gegeben,10.6072
Oktober,wird,12.5511
Protest,gegen,32.8149
damit,dass,18.5204
Mio.,je,14.11
Russland,der,10.2945
sind,weit,12.4201
Kinder,dürfen,10.9849
ausgesprochen,haben,8.67733
Höhe,Mio.,19.4572
hier,man,8.84631
den,kostenfrei,86.0631
Reiches,des,13.9634
sind,wir,22.9328
Minuten,durch,11.4328
unseren,was,12.029
bisher,nicht,15.6556
Charakter,einen,10.1772
Times,berichtete,23.1423
dass,vorstellen,9.74293
aus,kurzer,13.6291
Euro,stiegen,14.1653
In,vielen,7.34589
Union,von,7.38511
Im,Lager,15.6849
Sie,wollen,9.76906
an,der,37.5851
sein,voraussichtlich,7.08546
auf,einen,19.8491
Ich,sagte,16.5387
Leute,haben,10.1039
Luft,die,13.1302
stehenden,und,56.3715
Tagen,wenigen,46.4442
Nationen,für,7.23763
Und,man,6.94448
bereits,lag,7.37921
Zustand,in,9.68678
Die,SVP,8.78925
Gefühl,lassen,15.9545
Mitglieder,des,9.36609
am,statt,11.1237
immer,meine,9.89209
UBS,durch,12.7632
erlauben,können,10.7516
fast,so,6.8414
an,zog,7.93552
Mann,war,14.2391
Wochenende,letzten,10.8652
Uhr,wird,8.49381
am,mitteilten,16.3947
BMW,den,11.5026
Aufgabe,vor,7.24301
kurzen,nur,11.5041
Geschäft,und,10.5677
ganzen,im,10.8896
keinen,machen,7.70067
einem,nicht,-7.26782
Eine,deshalb,8.17154
Prozent,steigt,11.5545
Euro,einem,6.69164
Der,entsprechende,7.21915
das,neue,10.2914
an,strebt,16.0106
da,nur,7.6248
In,Nähe,9.70127
denken,nicht,10.1018
Prozent,erzielte,16.8354
Geld,Verfügung,12.5134
Gaal,van,101.247
nur,pro,9.99036
Lösung,sagte,8.04176
Schaden,etwa,12.2677
Am,Inhalte,13.5838
Die,dpa,10.0035
Länge,die,7.63319
an,bietet,23.5118
gegeben,hatte,11.6804
Mio.,von,31.8986
genannt,werden,8.71334
Angeklagte,der,9.8178
Stadt,der,42.2829
jeweils,und,8.61279
gemeinsam,seiner,8.53001
aufgrund,der,11.2836
Vorwürfe,zurückgewiesen,31.3468
habe,seien,8.95866
Perspektiven,aus,7.75372
am,folgt,10.1704
Abstand,zum,9.73263
auf,sitzen,8.49631
Thema,ein,7.0094
erklärt,werden,6.819
SG,und,7.6702
Monate,zwei,17.4376
gelegt,hat,13.0046
Kurt,der,7.85357
Ich,des,-9.90327
Widerstand,gegen,26.315
könne,so,7.33158
Reise,nach,7.85418
Die,Slowenien,8.78925
den,gegeben,9.54292
denn,je,29.4925
möglichst,seine,12.1866
denn,ja,6.82689
Obama,US-Präsident,53.5292
bezeichnet,hat,11.6037
bislang,nicht,7.26522
Jahre,lang,12.2268
Benedikt,XVI,47.9394
Leben,ums,113.838
ist,recht,13.2252
Verlages,des,27.9436
Polizeibeamten,am,12.0303
erwirtschaftete,von,11.4039
Milliarde,einer,8.2223
Veranstaltungen,oder,11.6536
dafür,sorgen,14.508
noch,werden,8.04107
Films,die,10.4203
Fall,werden,7.26226
Irak,nach,6.95245
Pressemappe,der,13.7473
Frankfurt,nach,8.64259
mit,mittleren,11.8713
melden,sich,9.92056
Opfer,ein,7.12444
hätte,man,7.33624
den,zur,-6.99085
ein,sah,9.55984
bekannt,geworden,16.2682
Beginn,kurz,25.1073
Mexiko,von,16.447
Summen,und,7.6702
ja,schon,15.0027
es,gebe,90.365
Sollte,die,12.6169
Clinton,als,10.25
Quadratmeter,mit,7.66991
Hamburg,seiner,10.8607
Die,sich,6.98071
haben,sogenannten,9.47306
Leben,kamen,24.2818
Alltags,auf,12.2427
Ein,Problem,7.03238
Spielen,gegen,8.04138
sich,zeigt,13.7518
einen,finden,9.56106
TV-Wettermoderator,Untersuchungshaft,45.1088
Nach,die,14.6822
war,worden,72.4631
Achtelfinale,im,15.9559
Spekulationen,zu,10.0097
Kampf,den,7.291
Villa,die,8.3355
nun,wer,7.86842
auf,geeinigt,9.24412
Das,meiner,6.76963
Juli,am,16.1966
Prozent,jeweils,7.2041
gehen,ins,13.7921
ob,wird,16.3127
Borussia,seine,10.4658
freut,sich,55.514
Die,EU,12.7352
ließ,seinem,11.4378
immer,oder,8.85714
in,knapp,7.65966
Anteil,Jahr,6.6438
den,hinter,12.931
Champions,League,191.558
hinaus,kam,19.1218
Willen,dem,19.0601
Indien,sind,9.50566
Mannschaft,gab,7.4356
Deutschland,als,7.09677
Sie,schreiben,9.8058
Rennens,des,18.6216
Leute,auch,7.18671
Wenn,man,19.4935
Australien,in,14.8078
den,stehenden,75.2256
des,einer,10.6573
Zwecke,für,18.0364
sechs,vier,7.51938
Euro,Millionen,221.579
Stadt,etwa,8.26977
Kinder,bei,7.43574
Konferenz,werden,12.4404
beispielsweise,wenn,11.367
Passagiere,rund,17.115
dass,erhöhen,6.74381
den,verlinken,94.3108
Merkel,gar,11.6321
Stadtteil,in,9.47083
Saison,dieser,25.6407
Zeugen,der,9.8178
Millionen,von,40.4174
friedlichen,von,11.4039
Gebäude,das,11.3514
allerdings,in,7.7021
Angriff,nach,9.00854
den,in,96.1934
vielleicht,wenig,14.2393
Opfern,unter,23.1643
Egal,oder,14.3615
Das,gemeinsame,10.9143
ab,löst,28.7831
meldete,sich,9.92056
Der,dpa-AFX,9.51838
mit,voller,8.89915
Der,des,12.8046
Pläne,die,7.57312
klar,was,12.0064
auf,um,17.0922
in,würde,-8.76473
Bei,verletzt,28.6995
bietet,und,7.20276
Menge,jede,38.1923
Klaus,von,7.6006
man,sich,21.3093
Polizeibericht,aus,12.4411
sich,während,6.96386
Kinder,sie,6.81212
Pariser,Prozent,15.4443
Man,ja,9.69904
Leitung,unter,18.7494
einigen,vor,9.17246
geworden,sei,6.84932
Auto,einem,14.7944
investiert,werden,12.4413
Spekulationen,um,11.4275
bei,es,7.28832
die,vorherige,12.5055
Washington,zu,10.0097
Der,In,-23.2043
Forschung,und,15.3451
Angaben,des,10.5766
gewohnt,wie,15.748
Bundesfinanzminister,Schäuble,56.1702
Dollar,Euro,17.1375
Weise,diese,24.6505
Milliarden,Prozent,23.9243
Spiel,ein,17.9295
erste,war,16.1271
Abschneiden,das,8.13304
Gelände,auf,12.1478
weniger,würde,10.1204
Damit,zehn,8.18018
Was,bewegt,24.6746
Zahl,immer,8.25661
Barrel,Intermediate,46.3517
nehmen,nicht,7.59889
am,teilte,33.4577
Obwohl,haben,7.39667
gearbeitet,hart,26.183
Anlage,für,7.83137
März,kommenden,11.0737
hat,seinen,6.94201
Barrel,auf,9.24412
Geldes,des,23.2817
bietet,seinen,8.11632
Prozent,drei,11.9004
Die,Konferenz,7.27213
angewiesen,auf,9.24412
Behandlung,der,6.97896
an,halten,6.67864
Unglück,dem,14.2921
man,muss,23.279
Umsatzes,von,11.4039
Zweiter,im,8.41809
Ebenfalls,der,7.85357
bei,möchte,9.01606
Rückstand,mit,7.66991
Auf,Straßen,14.2762
daran,dass,16.714
Wagen,war,7.03932
Gefahr,dass,9.64164
Link,einfach,259.98
Schloss,und,8.03169
Gefühl,haben,6.86811
Mal,ersten,68.7024
Während,dem,6.78867
hinausgeht,ist,25.8878
erwartet,letzten,10.0132
die,ziehen,8.62239
Wir,haben,53.3677
ergeben,haben,11.5785
Vielleicht,es,8.09174
Brand,in,7.54513
Konservativen,einer,11.7882
Defizit,Jahr,23.3968
Minister,als,11.581
einfach,verwenden,254.064
Branchen,in,11.5974
Mann,Polizei,19.7819
Ich,meinen,11.1194
Hauptstadt,in,28.3055
ja,können,10.651
Der,Proteste,11.605
Aktienmarkt,Woche,17.9525
am,eines,6.87925
verletzt,wurden,50.2729
Jahre,werde,6.81342
Kosovo,in,8.69706
Wachstums,des,18.6216
habe,meiner,19.5446
Tempo,wird,7.77852
Kliniken,und,7.6702
Fast,zu,7.00795
bestimmt,eine,11.8997
Texas,WTI,45.6723
Plus,rund,12.0353
Ich,sagt,26.1074
David,als,7.39954
Karsai,Präsident,38.3343
mich,so,9.46041
Norden,im,16.8481
Vorjahr,dem,7.41279
Ende,nie,7.42388
WKN,mit,11.1239
dachte,ich,28.7184
den,privaten,10.0074
funktionieren,so,8.30764
Deutschen,Roten,20.1012
größter,im,8.41809
doch,es,9.18511
Augen,den,11.0575
viel,wichtiger,14.46
Zahlen,die,7.69267
Woche,vergangenen,25.8811
Platz,den,8.77754
Verletzte,nicht,8.07861
möchten,verwenden,331.019
sagte,unsere,22.9127
Spieler,dem,8.4453
Reihe,einer,7.60159
Kippe,der,7.85357
Paris,dpa,17.9745
Bürger,diese,8.05545
Sie,einfach,107.126
Anfrage,keine,12.7987
erinnern,noch,11.5121
darauf,zu,9.52349
bis,deutliche,12.2113
Vereine,können,10.7516
private,zulässig,69.6199
Zutritt,zu,12.819
sind,stolz,6.96641
Meisterschaft,die,7.63319
Start,kurz,16.4899
Geschäftsjahr,das,7.08007
aktuellen,wenn,8.40786
Wir,erwarten,9.0865
Der,mehrere,7.99346
so,weiter,22.7609
ein,großes,19.6317
hier,ich,9.8548
soll,weiteren,11.287
FC,League,30.0517
Gutachten,ob,17.8644
Eisbären,und,7.6702
Firma,hatte,15.5695
bereits,berichtete,14.9733
Ban,Moon,54.6695
Wachstum,enorme,34.3296
kamen,ums,36.2674
Es,werde,9.13538
hätten,ihre,7.08727
großen,vor,11.6175
auch,handeln,11.1012
Regelung,die,8.3355
Fans,beim,6.82359
Nutzung,hinausgeht,81.8979
Alle,anzeigen,87.8244
Jahren,damals,12.697
Radio,auch,15.7477
Bundes,für,7.23763
Im,die,7.16434
jeder,kann,13.6889
Tag,einen,10.401
hohen,vom,7.62954
Prozent,Vorjahr,10.6494
Die,die,-19.1494
als,modernen,8.78914
als,stark,6.67617
möglich,so,16.651
vor,zwei,10.2938
gefüllt,sind,18.5328
auch,ja,16.5287
basieren,von,7.22869
Klage,einer,11.7882
bei,denen,16.1757
Gruppe,ihrer,13.4176
an,kündigte,101.812
gern,gut,13.4184
Business,im,8.41809
sie,weit,9.44396
Gewinne,wieder,9.56519
hofft,werden,10.7985
Nordrhein-Westfalen,in,12.1924
einer,während,7.31453
haben,sie,14.7174
muss,solche,8.09374
Uhr,geöffnet,15.4887
hören,zu,20.1602
es,ganzen,8.24391
Angabe,der,7.85357
Gesetz,das,12.3582
da,wir,9.24718
bekommen,zu,10.5517
hätte,nicht,21.5294
erstmals,worden,8.05545
Punkten,von,7.32572
Kern,den,7.98297
meisten,von,7.44843
Regierung,will,15.3716
haben,klare,8.67733
dürfte,es,7.33244
ist,zuversichtlich,7.88386
Ballack,Michael,36.4178
sich,worden,-6.63191
BoerseGo.de,York,39.0637
Institut,das,9.38811
Airways,British,50.1708
etwas,vielleicht,12.5134
Verlages,zulässig,87.5591
Nach,einer,9.49427
nicht,wiederholen,7.431
Bank,Deutschen,21.4651
das,und,10.7102
Bundesrat,vom,10.1023
der,geriet,7.58021
Daten,wichtigen,21.1733
Zuschauern,vor,16.1215
Vertrag,durch,7.24159
Analysten,nach,7.56342
Duell,mit,15.3499
Kunden,oder,7.86084
CDU,SPD,39.8351
geplant,war,10.4009
Freitag,am,130
gehörten,und,7.6702
Spitze,an,21.8087
Hier,hier,7.92522
danke,für,9.24755
Bei,einem,6.94631
Opel,einen,11.4034
einem,worden,15.3789
Landtag,im,12.9007
informiert,man,9.44509
Preis,Texas,31.1078
am,vorab,12.0303
Politiker,vor,7.70374
dürfen,nicht,16.9303
erreichbar,ist,6.69851
Dabei,nicht,9.05465
Verweis,auf,20.4113
Wenn,dann,33.0063
das,vorausgegangen,12.3593
Wulff,seiner,25.0078
das,schön,8.10316
auch,präsentiert,15.5528
bis,zur,19.9525
als,war,8.7082
der,wegen,11.3851
letztlich,sein,12.4906
Apple,iPad,26.009
war,ziemlich,11.0869
gemacht,hatte,9.48513
Angaben,Euro,6.97522
alle,sind,7.66316
Platz,belegt,37.9681
Quartal,ersten,35.7174
berichten,und,20.4642
Perspektive,ist,6.69851
dass,gezeigt,8.33545
EUR,Mio.,49.6516
Zustimmung,ohne,45.8366
ganze,sagte,8.31891
Firefox,wird,10.6466
Die,getöteten,12.6358
erhöhte,um,14.0073
Aber,diese,11.1799
Art,Unternehmen,8.3141
Gespräche,mit,9.07926
Venture,das,12.3593
Minute,sein,6.73695
Fuß,auf,10.7275
verletzt,weitere,22.1439
immer,wichtiger,11.3069
Bayern,FC,59.3873
Uhr,VfL,15.4887
Mitteilung,sind,7.63342
Nicht,zuletzt,24.2762
Zustimmung,nicht,10.0664
Sie,erfahren,8.06119
Häuser,ihre,13.9464
Uhr,statt,19.3842
das,für,70.3234
Einfluss,haben,15.2534
ja,mit,-6.67461
am,japanische,8.47973
einen,selbst,12.0336
Drittel,der,13.9677
gewinnen,können,9.83148
meiner,so,13.895
guten,habe,7.21656
Ob,oder,34.7038
Zeit,war,13.3445
Wer,möchte,45.949
es,nicht,42.4939
Kontakt,den,8.74796
Da,einmal,7.24868
Aktionäre,Die,6.79888
damit,rechnen,19.028
Am,Montag,27.1535
Intermediate,ein,14.1066
Michael,Schumacher,39.4147
Kilometern,von,22.818
unabhängig,von,8.21592
ist,schon,13.8151
man,wenn,24.7549
Belgien,in,12.1924
Begründung,nicht,8.07861
Richtung,befuhr,32.09
Steegmans,Vize-Regierungssprecher,50.1708
die,negative,10.4203
den,verhindert,9.80714
Jahren,fünf,13.8052
Interview,einem,12.1264
verkauft,wurde,9.61775
Griechenland,für,7.37293
Arbeitsministerin,Leyen,58.2255
gewesen,sei,100.905
Polizisten,sich,6.78532
Tag,jeden,13.4826
die,ein,-13.8664
Frau,alte,11.9999
Der,Umsatz,10.7497
Bereich,durch,8.40612
mussten,nicht,9.61656
Und,trägt,12.9644
Arzt,einen,10.1772
Abend,heute,11.1419
Damit,können,7.34164
für,sinnvoll,9.24755
aufgestiegen,zum,15.5271
glaube,ich,18.5499
Phase,der,7.85357
am,eröffnet,16.9819
aus,entlassen,11.8345
Wir,erklärte,10.1556
präsentieren,sich,8.54224
das,hat,10.2858
der,war,27.2998
gewonnen,sein,8.32372
Schreiben,einem,8.96347
Modell,und,10.228
Ich,glaube,56.3029
Stadion,im,9.77108
Center,und,8.03169
Thailand,aus,22.4261
Marktanteil,lag,25.5109
daran,habe,13.9907
Frau,junge,12.9768
dass,gestellt,6.77525
gegen,verlor,13.1419
ihm,zu,7.51359
Betriebe,bei,6.79294
des,sowohl,6.87491
kann,vielen,8.01442
einzig,und,7.6702
Wenn,können,117.176
anzeigen,der,10.3713
erklärte,habe,6.70115
Täter,der,11.3761
Konkurrenten,wie,7.18193
aber,spätestens,15.1909
Renault,den,10.4449
Center,Der,8.07552
es,trotzdem,7.28942
als,schneller,33.6534
also,nichts,7.70033
einmal,schon,6.96342
kann,ob,9.51256
gefährliche,und,10.228
Angst,wie,8.62362
Streit,um,9.23579
durch,werde,12.9249
Dorf,im,8.41809
Aktien,rund,10.7341
Spiels,des,23.2817
Release,ist,12.937
aus,verschiedenen,19.4687
Jahr,Millionen,15.1048
Abstimmung,zur,8.18021
kommt,wieder,7.61389
Schmidt,zu,12.3417
ab,schloss,18.627
Bilder,sie,7.06727
doppelt,wie,9.5708
Position,wie,8.11544
schließen,zu,11.5393
Mai,Uhr,8.86039
Platz,zweiten,12.2914
habe,ich,59.0911
Aussagen,diese,14.2595
Bank,Kunden,12.1221
ab,hängt,26.1782
obwohl,sind,10.1848
Verlages,nicht,27.4843
Boden,und,8.32359
hatte,zuvor,23.2012
Idee,die,6.7947
Lust,er,7.43497
fest,stellten,27.4774
Brief,einem,11.5947
Meiner,nach,16.9247
bei,uns,7.27445
ihren,sie,12.1393
Berliner,Straße,13.6618
sich,verändert,9.92056
Aber,mal,7.39055
Jugendliche,und,21.9416
Teil,großen,9.35921
Minute,in,16.8914
Merkel,bei,16.6401
bei,zusätzlich,7.69084
gehabt,habe,21.5739
ich,sehe,27.2539
am,geschlossen,7.80974
Bereich,im,38.832
Wichtig,dass,21.0942
Wirtschaftswachstum,nicht,13.7342
der,lebt,7.58021
als,genannt,8.0448
er,wenn,11.5982
machen,wenn,7.75488
Wenn,stehenden,234.973
englischen,hat,8.69884
Rom,in,7.19119
bleibt,spannend,30.5764
Liberale,für,9.24755
könnte,werden,10.8659
Rose,im,8.41809
Mit,erreicht,8.42868
doppelt,viele,17.5582
einer,sprechen,8.10264
In,ist,-11.3509
eine,hohe,6.98038
es,sie,-7.774
Angeboten,mit,11.1239
dieser,habe,6.81415
In,größere,7.18569
eher,sein,8.25903
Regierung,der,17.538
Seiten,das,7.79011
Senat,des,9.67546
anerkannt,nicht,9.44894
Chávez,Hugo,50.1708
Nach,dem,35.2019
gekommen,ums,44.2786
hätte,wäre,20.6435
Aufschwung,den,9.80714
bei,bisher,8.59932
Jahr,steigen,6.90373
kann,mithalten,13.954
Wall,des,7.28067
Die,auch,-7.29104
Am,darf,8.47349
für,geeigneten,9.24755
Merkel,dpa,7.879
Anfang,Jahre,23.2945
Parlament,das,20.2222
ein,weiteres,17.6373
Euro,etwa,26.0309
Platz,kam,7.00239
Niederlanden,den,10.4449
Einstieg,in,7.12783
dass,hin,7.95602
Ich,bin,95.9908
als,viel,10.1869
die,seien,11.1533
Euro,von,68.6465
Freundin,hatte,23.9442
kommen,weitere,10.7069
ist,war,-15.5222
Auge,im,8.09447
Bereich,Euro,6.84641
der,hätten,8.0603
Ich,sehr,11.9017
Bank,of,30.4419
sich,zeigen,12.7972
ich,meiner,64.584
Millionen,Unter,7.80443
glaube,sagte,9.65555
aus,handelt,8.46693
Einrichtung,es,9.03559
Hotel,einem,11.3118
Manager,sagte,7.3555
gut,pro,6.72451
Buche,zu,25.6514
verletzt,worden,19.2792
schon,wo,16.8298
Vereinbarung,mit,7.66991
langem,seit,28.6221
Mike,und,7.65171
Laut,in,8.84714
diskutiert,wird,10.3785
keine,wenn,6.84955
Nachfolger,dass,7.50578
ermordet,wurde,21.5496
Wochen,vergangenen,58.5936
Wir,wollen,8.99577
sind,viele,9.21249
Markus,nicht,8.09045
er,so,7.85983
Feature,alle,22.719
belastet,durch,10.0221
Frankfurt/Main,dpa,18.4215
Rom,dpa,18.4215
bringen,den,7.62766
Leiche,gefunden,29.4536
Prozent,legte,7.29179
Auch,seien,8.89052
dritte,zum,8.93336
heute,statt,12.2692
Landgericht,des,8.35071
Form,ihrer,11.0222
Cents,je,29.5252
Direktor,die,8.3355
Prozent,teilte,7.44477
Tourismus,eine,10.0564
bis,fünf,12.0312
hätten,sie,10.7192
Jahren,kommenden,10.6477
Das,Fazit,7.74389
Gericht,vor,22.181
Experten,dass,22.5768
massiv,und,7.65171
Seiten,jedoch,12.2776
Einführung,die,8.40686
Frage,ob,70.2774
Nun,dass,9.35884
Ki,Moon,54.6695
Fans,auf,12.8791
Ziel,zu,22.2669
Während,noch,11.0383
Main,am,22.066
als,verstehen,9.60759
Im,Vergleich,14.8097
Link,können,214.465
Die,uns,-7.86687
Ursula,der,6.97896
dafür,dass,24.0472
Pause,der,6.64283
es,gab,155.483
im,vierten,7.64005
lediglich,während,15.4198
kaum,konnte,8.77534
und,zusätzliche,8.033
Aktion,man,10.003
Es,war,12.052
Was,passiert,19.9892
laufen,schon,9.83605
ihrem,sie,26.5465
Umsatz,einen,11.2053
ein,neues,49.1994
Im,laufenden,10.2191
Die,Feuerwehr,12.4939
es,ob,24.7693
Jahres,seit,20.8408
ausgeben,für,10.8408
bedeutet,dass,13.8622
einem,mit,180.373
Zustimmung,private,63.9643
Anteil,von,11.6041
bekannte,und,8.03169
dem,unmittelbar,11.8086
Schrift,für,7.83137
kann,nur,6.90593
kritisiert,sei,10.463
mit,mobilen,12.0098
Berücksichtigung,der,7.85357
für,zuständig,18.5093
bestimmt,und,8.03169
die,sonst,7.57312
Voraussetzung,den,10.4449
Am,Film,8.47349
Als,neu,8.77534
Fest,steht,18.2383
sie,und,12.7392
Einbruch,einem,13.7264
die,neu,10.028
dieser,wäre,7.49234
längerem,seit,25.1775
es,um,40.5046
nicht,ob,27.5256
Eurozone,hat,13.0046
Eigentlich,man,10.6294
da,ich,6.80014
Möglichkeit,eine,7.80739
Wie,diese,8.43553
Welt,aller,16.647
MW,einer,18.3256
Wir,was,7.84676
Bayern,Champions,20.9682
somit,und,12.5278
Tagen,kaum,12.3383
Rest,ist,7.14458
Punkten,mit,11.1594
Um,können,8.09244
Kinder,alle,7.75352
immer,noch,46.1841
Nacht,kam,11.8549
Barrel,Texas,41.8536
das,kann,11.3503
Zahl,der,10.281
das,enorme,8.13304
blieb,nach,12.4273
Er,er,28.312
nicht,unbedingt,12.1263
soll,vermutlich,7.62954
ließ,sich,11.1354
Nacht,Unbekannte,24.82
eingesetzt,wurden,10.1784
Mit,beschäftigt,9.39672
profitiert,von,7.93949
Montagabend,für,13.2537
of,sowie,10.7756
Franken,von,11.6041
Männer,drei,6.73859
Abschluss,zum,6.63729
Ich,ja,9.0426
ihr,zeigen,9.58322
Der,seine,13.9124
Eltern,ihren,16.0538
Angesichts,zu,7.00795
ist,weil,13.4476
Jörg,Kachelmann,34.5277
Pröll,der,9.8178
Ablehnung,auf,9.1572
Licht,des,10.4421
Film,der,8.22112
Angela,Merkel,192.732
da,weiter,8.82037
leisten,zu,8.5339
schon,stand,7.68875
Es,ist,42.5595
Claudia,zur,12.3385
Prozent,eine,-10.544
in,nicht,-10.3039
Das,Der,-38.447
Alle,Am,8.10734
Artikel,Wenn,219.594
Sie,stehenden,163.768
Kurz,vom,9.1339
hat,seines,6.73645
Zeit,letzter,23.5775
ließ,schon,7.68875
in,kommenden,33.735
Freitag,in,9.0727
wies,zurück,50.6464
die,verletzt,-6.7069
ergebe,sich,12.7886
Verfahren,dem,7.66166
Autos,in,7.28671
er,falls,8.21064
ein,ist,29.0301
sich,sie,12.1441
neun,worden,9.42495
erreichen,wir,8.00636
erlaubt,es,8.09174
im,nicht,-6.92169
Hand,selbst,10.8382
Jahr,erwartet,22.2917
Und,dessen,7.06617
davon,geht,9.94297
Prozent,stiegen,27.8814
CDU,Merkel,24.3663
seinen,um,13.6816
gerecht,werden,18.1826
oder,wer,7.56861
Es,sagt,7.89347
Wie,berichtete,24.8437
Stellen,verschiedenen,22.7899
Nachfragen,auch,11.1012
begonnen,hat,6.68951
Saison,Trainer,12.9344
legten,um,12.6216
betroffen,gab,12.6119
Schweizer,am,10.0632
aus,gelernt,7.75372
er,weiß,7.8063
von,wurde,21.9244
betonte,worden,9.11901
In,Wochen,6.94441
ob,werden,9.62632
Am,freuen,12.6581
deutlicher,noch,16.6246
aufgetreten,ist,17.2524
Uhr,Um,7.33812
ein,lokale,9.80786
Ermittlungen,war,9.09947
bekannt,erst,8.34024
Wir,müssen,16.8243
Drittel,ein,14.9283
Prozent,lag,33.7319
Auflösung,des,9.67546
ich,kenne,24.5353
Gegen,Uhr,16.4094
allgemein,und,7.6702
US-Dollar,auf,7.5809
erstellt,werden,13.8553
entschied,sich,21.3217
Air,Lufthansa,31.0715
Journal,Wall,58.2255
Das,soll,6.79091
Phase,das,8.13304
schaffen,zu,19.8062
Schritt,sie,7.06727
Milliarden,sind,8.21553
im,zugelassen,12.6585
bereits,betroffen,9.19527
Recht,zu,7.71821
davon,wird,9.73215
Krisen,in,11.5974
Wochen,zu,7.64259
Erlebnis,das,11.75
gewesen,sagte,9.07432
einbiegen,in,8.69706
seinem,zu,8.29957
